epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,265.856,1.37549,1.27286,1.72265,0.83776,0.86316,0.93792,0.4785,1.62961,1.12979,2.00693,0.001208,0.001208,0.001208
62,270.229,1.43439,1.18143,1.74923,0.85017,0.89592,0.94132,0.5426,1.49016,0.87047,1.82261,0.0011948,0.0011948,0.0011948
63,274.443,1.42435,1.18606,1.72871,0.87277,0.81053,0.92368,0.54922,1.37725,0.84677,1.74229,0.0011816,0.0011816,0.0011816
64,278.865,1.4746,1.25372,1.77042,0.9224,0.82105,0.94028,0.49957,1.57634,0.87901,1.9663,0.0011684,0.0011684,0.0011684
65,283.131,1.49954,1.28744,1.77158,0.93737,0.84211,0.95794,0.49797,1.6198,0.84615,1.99243,0.0011552,0.0011552,0.0011552
66,287.526,1.44942,1.23626,1.74182,0.92449,0.84211,0.95492,0.51187,1.47283,0.89067,1.8434,0.001142,0.001142,0.001142
67,291.649,1.40068,1.13414,1.72318,0.96266,0.81418,0.95372,0.51592,1.40269,0.92082,1.80196,0.0011288,0.0011288,0.0011288
68,295.893,1.43495,1.23633,1.77151,0.93251,0.86316,0.95565,0.4461,1.62016,0.96749,1.99371,0.0011156,0.0011156,0.0011156
69,300.136,1.42038,1.20679,1.7029,0.90449,0.89719,0.95224,0.46014,1.55609,0.9902,1.91351,0.0011024,0.0011024,0.0011024
70,304.365,1.30021,1.16849,1.66706,0.80048,0.84466,0.88953,0.43436,1.57168,1.25885,1.91531,0.0010892,0.0010892,0.0010892
71,308.688,1.38376,1.14116,1.70652,0.76324,0.87368,0.85731,0.42431,1.5562,1.30285,1.92493,0.001076,0.001076,0.001076
72,312.984,1.36243,1.18891,1.67308,0.83101,0.86316,0.90923,0.46384,1.51401,1.0677,1.90066,0.0010628,0.0010628,0.0010628
73,317.357,1.41955,1.22664,1.73844,0.88615,0.81937,0.93246,0.46769,1.61074,1.04411,2.00173,0.0010496,0.0010496,0.0010496
74,321.659,1.36165,1.1845,1.6848,0.93149,0.8,0.93418,0.51086,1.47028,0.95704,1.88966,0.0010364,0.0010364,0.0010364
75,325.921,1.48084,1.33183,1.74553,0.97787,0.76842,0.9468,0.53031,1.46977,0.92274,1.86245,0.0010232,0.0010232,0.0010232
76,330.28,1.359,1.17065,1.67907,0.97427,0.79713,0.95131,0.51194,1.5825,0.89536,1.9736,0.00101,0.00101,0.00101
77,334.514,1.30851,1.115,1.63323,0.87724,0.90263,0.95811,0.4801,1.68134,0.89379,2.09602,0.0009968,0.0009968,0.0009968
78,338.803,1.38944,1.19759,1.70567,0.89738,0.85263,0.95395,0.47164,1.66115,0.87054,2.10062,0.0009836,0.0009836,0.0009836
79,343.107,1.40395,1.1788,1.75183,0.88939,0.84642,0.94685,0.45427,1.69394,0.89792,2.10247,0.0009704,0.0009704,0.0009704
80,347.376,1.45193,1.18292,1.78666,0.95272,0.84843,0.96686,0.49576,1.64046,0.81416,2.04516,0.0009572,0.0009572,0.0009572
81,351.611,1.39097,1.12853,1.71879,0.8783,0.95789,0.96884,0.49411,1.65098,0.78486,2.068,0.000944,0.000944,0.000944
82,355.904,1.28353,1.05053,1.61037,0.83032,0.93684,0.96207,0.50189,1.55149,0.76493,1.92115,0.0009308,0.0009308,0.0009308
83,360.401,1.42667,1.24652,1.72103,0.89598,0.85263,0.94874,0.52717,1.51078,0.77731,1.83133,0.0009176,0.0009176,0.0009176
84,364.641,1.34993,1.19752,1.6654,0.88497,0.91579,0.96734,0.51427,1.65073,0.78811,2.00193,0.0009044,0.0009044,0.0009044
85,368.811,1.39025,1.21374,1.70638,0.90873,0.89474,0.95795,0.48606,1.77209,0.84292,2.16798,0.0008912,0.0008912,0.0008912
86,373.148,1.39485,1.13815,1.71484,0.90963,0.91579,0.96287,0.49121,1.70915,0.83959,2.143,0.000878,0.000878,0.000878
87,377.523,1.33184,1.10058,1.68878,0.87331,0.94335,0.97163,0.54677,1.51897,0.88305,1.90869,0.0008648,0.0008648,0.0008648
88,381.876,1.35702,1.16005,1.71272,0.88151,0.95789,0.97109,0.55436,1.45626,0.84364,1.80622,0.0008516,0.0008516,0.0008516
89,386.054,1.3587,1.09882,1.68108,0.88718,0.95789,0.97551,0.58259,1.3571,0.80535,1.71298,0.0008384,0.0008384,0.0008384
90,390.301,1.29505,1.08175,1.63514,0.92835,0.95471,0.98347,0.64743,1.19486,0.68979,1.58282,0.0008252,0.0008252,0.0008252
91,394.702,1.35527,1.15532,1.6582,0.90657,0.94737,0.98223,0.64197,1.20615,0.69165,1.58091,0.000812,0.000812,0.000812
92,398.96,1.26772,1.08796,1.64387,0.96338,0.87368,0.9671,0.61946,1.29128,0.75144,1.64171,0.0007988,0.0007988,0.0007988
93,403.257,1.29097,1.02728,1.63435,0.94358,0.84211,0.95174,0.59272,1.3949,0.77689,1.7403,0.0007856,0.0007856,0.0007856
94,407.58,1.3879,1.11987,1.71846,0.92715,0.85263,0.9606,0.59776,1.35611,0.75012,1.71808,0.0007724,0.0007724,0.0007724
95,411.878,1.37145,1.09993,1.67371,0.95354,0.86414,0.97416,0.61365,1.29742,0.69765,1.66704,0.0007592,0.0007592,0.0007592
96,416.023,1.28914,1.02566,1.61144,0.9506,0.85263,0.97007,0.61367,1.33975,0.70006,1.688,0.000746,0.000746,0.000746
97,420.256,1.24676,1.04131,1.67545,0.94088,0.83757,0.96338,0.57283,1.44318,0.71704,1.80259,0.0007328,0.0007328,0.0007328
98,424.338,1.34761,1.12793,1.71917,0.91878,0.85263,0.94885,0.51064,1.63243,0.79642,2.01267,0.0007196,0.0007196,0.0007196
99,428.566,1.44182,1.23803,1.7535,0.96653,0.78947,0.94827,0.56019,1.41374,0.72933,1.79856,0.0007064,0.0007064,0.0007064
