epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,8706.79,1.00884,1.80815,0.02468,0.7084,0.72373,0.76664,0.63654,0.69342,1.27651,0.02327,0.0004786,0.0004786,0.0004786
81,8814.83,0.96769,1.7924,0.02311,0.68738,0.71066,0.73933,0.61342,0.68173,1.05146,0.02272,0.000472,0.000472,0.000472
82,8921.96,0.97474,1.74532,0.02426,0.74864,0.68345,0.76515,0.64702,0.66684,0.99813,0.02291,0.0004654,0.0004654,0.0004654
83,9029.62,0.98254,1.82809,0.02429,0.68503,0.67882,0.74276,0.61543,0.73313,1.24308,0.02453,0.0004588,0.0004588,0.0004588
84,9136.45,0.98684,1.76039,0.02423,0.72539,0.70874,0.75353,0.62961,0.67363,1.12238,0.02216,0.0004522,0.0004522,0.0004522
85,9243.78,1.01022,1.76704,0.02454,0.70664,0.70381,0.77081,0.64397,0.67986,0.9691,0.02348,0.0004456,0.0004456,0.0004456
86,9351.12,0.98304,1.77215,0.02351,0.70804,0.74206,0.77114,0.65328,0.6556,1.18604,0.02165,0.000439,0.000439,0.000439
87,9457.53,0.98795,1.687,0.02408,0.7062,0.73381,0.77843,0.66748,0.6105,0.82585,0.02053,0.0004324,0.0004324,0.0004324
88,9564.39,0.98126,1.79345,0.02325,0.77357,0.72598,0.79781,0.67649,0.62328,0.90951,0.02077,0.0004258,0.0004258,0.0004258
89,9673.31,0.95626,1.72889,0.0231,0.75971,0.76337,0.80239,0.68298,0.64875,0.80512,0.02178,0.0004192,0.0004192,0.0004192
90,9782.85,0.99433,1.7512,0.02381,0.75483,0.72666,0.78542,0.66734,0.63339,0.96246,0.02085,0.0004126,0.0004126,0.0004126
91,9892.28,0.96707,1.71599,0.02301,0.77003,0.73993,0.81001,0.69757,0.59866,0.79842,0.01999,0.000406,0.000406,0.000406
92,10001.4,0.96325,1.75348,0.02323,0.76431,0.73864,0.81688,0.69646,0.65808,0.79276,0.0217,0.0003994,0.0003994,0.0003994
93,10108.7,0.96366,1.69493,0.02319,0.74286,0.76367,0.81444,0.70265,0.63025,0.81937,0.02096,0.0003928,0.0003928,0.0003928
94,10215.3,0.9317,1.6146,0.0228,0.75195,0.79177,0.81988,0.69871,0.62759,0.90188,0.02042,0.0003862,0.0003862,0.0003862
95,10322.5,0.95598,1.64966,0.02307,0.78188,0.76568,0.82593,0.70877,0.59221,0.80276,0.01971,0.0003796,0.0003796,0.0003796
96,10429.1,0.94944,1.65908,0.02327,0.79302,0.72394,0.82027,0.69315,0.61291,0.8945,0.02044,0.000373,0.000373,0.000373
97,10536.2,0.95375,1.69055,0.02296,0.74647,0.79719,0.82007,0.68703,0.6541,0.8237,0.02157,0.0003664,0.0003664,0.0003664
98,10643.6,0.94722,1.68644,0.02246,0.74932,0.77725,0.81933,0.69828,0.60555,0.92653,0.02043,0.0003598,0.0003598,0.0003598
99,10751,0.94626,1.65391,0.02275,0.78596,0.7767,0.82959,0.71131,0.59895,0.78786,0.02011,0.0003532,0.0003532,0.0003532
100,10858.4,0.96729,1.61292,0.0234,0.73757,0.74891,0.80361,0.69094,0.60868,0.88321,0.02028,0.0003466,0.0003466,0.0003466
