epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,994.546,0.49218,0.52976,0.01102,0.83248,0.78348,0.81715,0.72881,0.55,0.72937,0.02067,0.0005116,0.0005116,0.0005116
76,1007.73,0.45813,0.5051,0.01005,0.80189,0.76999,0.8087,0.71538,0.55039,0.78048,0.02098,0.000505,0.000505,0.000505
77,1020.78,0.47858,0.51009,0.01066,0.76799,0.71982,0.79111,0.7035,0.52565,0.77467,0.02035,0.0004984,0.0004984,0.0004984
78,1033.93,0.4703,0.46865,0.01,0.84162,0.75807,0.8137,0.71139,0.55146,0.76211,0.02093,0.0004918,0.0004918,0.0004918
79,1047,0.47615,0.50209,0.01063,0.875,0.78305,0.82268,0.72358,0.545,0.79324,0.02052,0.0004852,0.0004852,0.0004852
80,1060.17,0.49834,0.49855,0.01095,0.7929,0.714,0.77825,0.66236,0.60197,0.9393,0.02323,0.0004786,0.0004786,0.0004786
81,1073.23,0.45155,0.46122,0.00961,0.78746,0.80072,0.80218,0.7041,0.53445,0.81783,0.02083,0.000472,0.000472,0.000472
82,1086.36,0.47975,0.53943,0.01041,0.89355,0.70908,0.79644,0.69407,0.56481,0.833,0.02128,0.0004654,0.0004654,0.0004654
83,1099.58,0.437,0.46391,0.0098,0.81139,0.74868,0.78369,0.69492,0.55618,0.82032,0.02113,0.0004588,0.0004588,0.0004588
84,1112.74,0.45122,0.49029,0.0098,0.88436,0.71856,0.81252,0.7073,0.56715,0.79906,0.02243,0.0004522,0.0004522,0.0004522
85,1125.85,0.42451,0.49374,0.00939,0.79843,0.69213,0.77783,0.68224,0.58148,0.87285,0.02257,0.0004456,0.0004456,0.0004456
86,1139.34,0.44687,0.47232,0.0099,0.74479,0.75675,0.78603,0.68189,0.58171,0.96052,0.02249,0.000439,0.000439,0.000439
87,1152.46,0.4606,0.47945,0.01013,0.79133,0.77788,0.79509,0.69443,0.56356,0.88291,0.02229,0.0004324,0.0004324,0.0004324
88,1165.66,0.43677,0.4488,0.00988,0.80012,0.78656,0.80211,0.70117,0.56766,0.87652,0.0219,0.0004258,0.0004258,0.0004258
89,1179.21,0.42331,0.43761,0.00946,0.78057,0.77378,0.82103,0.71619,0.54951,0.81085,0.02101,0.0004192,0.0004192,0.0004192
90,1192.87,0.45041,0.4631,0.01023,0.85553,0.77471,0.81314,0.72063,0.54427,0.76343,0.02116,0.0004126,0.0004126,0.0004126
91,1206.18,0.42465,0.4442,0.00866,0.77065,0.76206,0.79869,0.70902,0.53444,0.87318,0.0208,0.000406,0.000406,0.000406
92,1219.22,0.43175,0.47924,0.00926,0.84929,0.72198,0.80758,0.7198,0.52191,0.85604,0.01973,0.0003994,0.0003994,0.0003994
