epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,260.204,1.22499,1.21645,1.5763,0.93323,0.69897,0.8309,0.46873,1.56985,1.46344,2.05567,0.001274,0.001274,0.001274
57,264.827,1.26686,1.22456,1.55492,0.8644,0.7,0.77763,0.40821,1.61637,1.49103,2.16507,0.0012608,0.0012608,0.0012608
58,269.216,1.27307,1.26235,1.56833,0.83898,0.78216,0.81134,0.44467,1.65538,1.38881,2.19301,0.0012476,0.0012476,0.0012476
59,273.59,1.21296,1.18206,1.55191,0.92703,0.8,0.82502,0.45745,1.62015,1.31965,2.16805,0.0012344,0.0012344,0.0012344
60,278.205,1.27753,1.3007,1.57543,0.93444,0.8,0.82869,0.43709,1.57651,1.32539,2.0913,0.0012212,0.0012212,0.0012212
61,282.651,1.26172,1.27335,1.547,0.94008,0.85,0.88242,0.48338,1.56107,1.35746,2.06532,0.001208,0.001208,0.001208
62,287.331,1.17373,1.14728,1.5127,0.94008,0.85,0.88242,0.48338,1.56107,1.35746,2.06532,0.0011948,0.0011948,0.0011948
63,292.048,1.2765,1.12989,1.60775,0.91137,0.75,0.81058,0.48987,1.46245,1.33311,1.99906,0.0011816,0.0011816,0.0011816
64,296.182,1.11717,1.05973,1.47088,0.91845,0.75,0.79721,0.49575,1.39864,1.31957,1.95351,0.0011684,0.0011684,0.0011684
65,300.671,1.17191,1.14776,1.49914,0.93297,0.8,0.85137,0.4974,1.38058,1.30806,1.94807,0.0011552,0.0011552,0.0011552
66,305.486,1.18455,1.17606,1.53973,0.88022,0.8,0.85546,0.49497,1.4048,1.39007,1.94875,0.001142,0.001142,0.001142
67,310.24,1.13054,1.08748,1.48859,0.84828,0.83912,0.87153,0.48219,1.49152,1.45367,2.00261,0.0011288,0.0011288,0.0011288
68,314.994,1.1252,1.06932,1.45136,1,0.58916,0.78881,0.46704,1.41142,1.58253,1.92657,0.0011156,0.0011156,0.0011156
69,319.819,1.1643,1.12789,1.52674,0.53256,0.55,0.62278,0.3923,1.38466,1.75681,1.81999,0.0011024,0.0011024,0.0011024
70,324.79,1.15853,1.1206,1.49289,0.53256,0.55,0.62278,0.3923,1.38466,1.75681,1.81999,0.0010892,0.0010892,0.0010892
71,329.082,1.28461,1.11201,1.62834,0.93053,0.55,0.7774,0.47121,1.50523,1.5478,1.90197,0.001076,0.001076,0.001076
72,333.588,1.11855,1.00121,1.48993,0.97863,0.75,0.87101,0.44713,1.71167,1.35714,2.16402,0.0010628,0.0010628,0.0010628
73,338.224,1.17613,1.08013,1.4347,0.9362,0.85,0.88704,0.41674,1.78882,1.31104,2.25529,0.0010496,0.0010496,0.0010496
74,342.888,1.2452,1.10382,1.54535,0.93791,0.85,0.85424,0.39317,1.76347,1.45849,2.18998,0.0010364,0.0010364,0.0010364
75,347.595,1.16233,1.01732,1.45365,0.89197,0.85,0.86256,0.50429,1.61474,1.28276,2.02335,0.0010232,0.0010232,0.0010232
76,352.049,1.03036,0.98514,1.4386,0.87177,0.8,0.82903,0.52778,1.50353,1.24481,1.93392,0.00101,0.00101,0.00101
77,356.639,1.06618,0.97575,1.41786,0.83018,0.8,0.82938,0.51981,1.4808,1.19459,1.93698,0.0009968,0.0009968,0.0009968
78,361.352,1.22096,1.05623,1.44969,0.83018,0.8,0.82938,0.51981,1.4808,1.19459,1.93698,0.0009836,0.0009836,0.0009836
79,366.035,1.1484,1.07241,1.42611,0.93366,0.8,0.85706,0.49358,1.55526,1.23991,1.98216,0.0009704,0.0009704,0.0009704
80,371.235,1.09669,0.94514,1.46634,0.84968,0.84797,0.85279,0.50143,1.50044,1.28146,1.95543,0.0009572,0.0009572,0.0009572
81,375.853,1.22383,1.08671,1.47201,0.84859,0.84108,0.86088,0.50271,1.51182,1.23932,1.94396,0.000944,0.000944,0.000944
82,380.322,1.07883,1.01176,1.44872,0.97158,0.8,0.89586,0.54043,1.40064,1.1208,1.87749,0.0009308,0.0009308,0.0009308
83,384.769,1.21338,1.01037,1.45024,0.99054,0.85,0.90598,0.53074,1.38289,1.0806,1.89785,0.0009176,0.0009176,0.0009176
84,389.061,1.09156,0.97608,1.41043,0.99418,0.85,0.89863,0.53257,1.39222,1.08948,1.90424,0.0009044,0.0009044,0.0009044
85,393.899,1.01858,0.8695,1.41315,0.98821,0.85,0.88987,0.50465,1.41997,1.10273,1.89762,0.0008912,0.0008912,0.0008912
86,398.559,1.05881,0.93416,1.45737,0.98821,0.85,0.88987,0.50465,1.41997,1.10273,1.89762,0.000878,0.000878,0.000878
87,403.253,1.04548,0.91611,1.39545,0.93502,0.85,0.89088,0.50102,1.52751,1.13542,2.01254,0.0008648,0.0008648,0.0008648
88,407.546,1.03248,0.91169,1.37847,0.98166,0.85,0.88653,0.48831,1.57009,1.15149,2.08415,0.0008516,0.0008516,0.0008516
89,412.125,1.19045,0.98428,1.46471,1,0.83898,0.89287,0.48594,1.54087,1.15034,2.08887,0.0008384,0.0008384,0.0008384
90,416.564,1.12045,0.95451,1.43792,1,0.79013,0.88873,0.46499,1.57833,1.17245,2.08916,0.0008252,0.0008252,0.0008252
91,421.256,1.07665,0.94506,1.38513,0.90904,0.85,0.87732,0.47579,1.61568,1.26412,2.15402,0.000812,0.000812,0.000812
92,425.923,1.06508,0.98256,1.40435,0.94034,0.78862,0.82678,0.45257,1.61485,1.23992,2.18387,0.0007988,0.0007988,0.0007988
93,430.617,1.03409,0.95044,1.36769,0.88858,0.79767,0.83437,0.48334,1.61538,1.14681,2.18812,0.0007856,0.0007856,0.0007856
94,435.014,1.10684,0.95089,1.44983,0.88858,0.79767,0.83437,0.48334,1.61538,1.14681,2.18812,0.0007724,0.0007724,0.0007724
95,439.524,0.9339,0.78501,1.30356,0.86211,0.8,0.83476,0.50822,1.55733,1.07515,2.16842,0.0007592,0.0007592,0.0007592
96,444.522,1.05009,0.87727,1.35954,0.90038,0.7,0.8257,0.48135,1.59287,1.11726,2.18073,0.000746,0.000746,0.000746
97,449.1,0.93481,0.86366,1.3304,0.93398,0.70773,0.82951,0.4866,1.65756,1.17578,2.23098,0.0007328,0.0007328,0.0007328
98,453.745,1.02004,0.89336,1.34505,0.91335,0.75,0.85344,0.48964,1.56658,1.15762,2.19408,0.0007196,0.0007196,0.0007196
99,458.438,1.16545,1.00242,1.41378,0.82956,0.8,0.85631,0.48681,1.51375,1.19726,2.10129,0.0007064,0.0007064,0.0007064
100,463.136,0.94844,0.85423,1.33196,0.94116,0.8,0.86695,0.52069,1.48034,1.09848,2.01112,0.0006932,0.0006932,0.0006932
101,467.869,0.90962,0.79603,1.31866,0.98253,0.8,0.86941,0.52177,1.43607,1.12548,1.94419,0.00068,0.00068,0.00068
