epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,2271.03,0.75204,0.89544,1.34032,0.83631,0.71899,0.83117,0.62965,0.91847,0.88119,1.80361,0.000495062,0.000495062,0.000495062
86,2297.34,0.74396,0.86059,1.35217,0.78155,0.69689,0.81461,0.61162,0.94053,0.97358,1.83879,0.000487729,0.000487729,0.000487729
87,2323.77,0.73743,0.83063,1.31195,0.78669,0.73256,0.81082,0.60773,0.95954,0.9758,1.87643,0.000480396,0.000480396,0.000480396
88,2349.86,0.73227,0.88495,1.33593,0.77454,0.76753,0.82449,0.60541,0.97127,0.91306,1.88649,0.000473064,0.000473064,0.000473064
89,2376.12,0.74109,0.86053,1.3117,0.83112,0.69474,0.81732,0.61048,0.93422,0.96364,1.84358,0.000465731,0.000465731,0.000465731
90,2403.38,0.72462,0.84512,1.3219,0.76382,0.72932,0.82495,0.61712,0.91943,0.89152,1.81438,0.000458399,0.000458399,0.000458399
91,2437.42,0.7424,0.81667,1.31671,0.7713,0.76244,0.8286,0.63308,0.90562,0.89424,1.81518,0.000451066,0.000451066,0.000451066
92,2472.92,0.72328,0.79447,1.31378,0.74426,0.72228,0.818,0.62114,0.92355,0.96401,1.821,0.000443733,0.000443733,0.000443733
93,2509.04,0.72683,0.82934,1.31305,0.75523,0.73427,0.79542,0.58933,0.92534,0.93976,1.81502,0.000436401,0.000436401,0.000436401
94,2629.31,0.71208,0.78232,1.3066,0.7488,0.72824,0.81822,0.6124,0.91243,0.93247,1.79129,0.000429068,0.000429068,0.000429068
95,2667.45,0.70923,0.84256,1.32919,0.80018,0.76519,0.81598,0.6149,0.93176,0.90871,1.81634,0.000421736,0.000421736,0.000421736
96,2697.94,0.71611,0.80352,1.31854,0.84601,0.6835,0.83474,0.64437,0.90126,0.89678,1.77888,0.000414403,0.000414403,0.000414403
97,2725.43,0.74766,0.81763,1.32113,0.84386,0.72839,0.82424,0.62247,0.94644,0.88001,1.84102,0.00040707,0.00040707,0.00040707
98,2750.62,0.73357,0.8038,1.31099,0.81506,0.69687,0.80806,0.60203,0.93722,0.96045,1.82451,0.000399738,0.000399738,0.000399738
99,2774.51,0.72001,0.77797,1.30698,0.79512,0.76626,0.83454,0.63804,0.89945,0.88163,1.78516,0.000392405,0.000392405,0.000392405
100,2798.48,0.6862,0.76121,1.28867,0.84983,0.67815,0.83814,0.63659,0.91083,0.91016,1.80418,0.000385073,0.000385073,0.000385073
101,2822.25,0.71845,0.78132,1.32222,0.78304,0.74363,0.83668,0.62237,0.93226,0.92341,1.79731,0.00037774,0.00037774,0.00037774
102,2846.28,0.6915,0.73012,1.29055,0.81207,0.74509,0.81413,0.6064,0.94611,0.93735,1.82393,0.000370407,0.000370407,0.000370407
103,2870.4,0.68002,0.74601,1.26736,0.7742,0.76194,0.82759,0.63183,0.9201,0.89664,1.82053,0.000363075,0.000363075,0.000363075
104,2894.09,0.69777,0.77527,1.30174,0.81865,0.71135,0.8164,0.61048,0.9308,0.93973,1.84568,0.000355742,0.000355742,0.000355742
105,2917.8,0.68392,0.73839,1.28982,0.76394,0.74515,0.81217,0.61419,0.93398,0.96088,1.83808,0.00034841,0.00034841,0.00034841
106,2941.56,0.69572,0.744,1.29466,0.82685,0.6918,0.80495,0.60935,0.90798,0.93613,1.77693,0.000341077,0.000341077,0.000341077
107,2965.08,0.68997,0.75162,1.30167,0.82837,0.70717,0.83352,0.63436,0.90938,0.89685,1.80527,0.000333744,0.000333744,0.000333744
108,2989.07,0.64753,0.67775,1.26042,0.89414,0.69086,0.84854,0.65064,0.90491,0.89507,1.7993,0.000326412,0.000326412,0.000326412
109,3012.35,0.6958,0.74481,1.29907,0.75196,0.82933,0.85158,0.63936,0.9397,0.85664,1.84209,0.000319079,0.000319079,0.000319079
110,3036.25,0.688,0.70558,1.28667,0.8635,0.72749,0.85458,0.64358,0.91812,0.88056,1.81808,0.000311747,0.000311747,0.000311747
111,3060.5,0.68236,0.7018,1.29676,0.85168,0.70405,0.83807,0.63588,0.91982,0.8927,1.82118,0.000304414,0.000304414,0.000304414
112,3084.52,0.67666,0.71164,1.26831,0.86806,0.71233,0.82872,0.62271,0.93268,0.92657,1.82547,0.000297081,0.000297081,0.000297081
113,3109.46,0.70205,0.73671,1.29944,0.91008,0.68764,0.83917,0.62887,0.93727,0.91145,1.84701,0.000289749,0.000289749,0.000289749
114,3136.16,0.65952,0.67584,1.26804,0.87073,0.7344,0.84581,0.62898,0.96953,0.87215,1.8892,0.000282416,0.000282416,0.000282416
115,3160.24,0.65678,0.66741,1.27236,0.82097,0.78729,0.84837,0.64446,0.92197,0.84308,1.81271,0.000275084,0.000275084,0.000275084
116,3183.59,0.65966,0.67451,1.27158,0.85521,0.7526,0.86478,0.65055,0.92244,0.80582,1.82232,0.000267751,0.000267751,0.000267751
117,3207.28,0.67353,0.67863,1.28573,0.89797,0.74246,0.85498,0.64304,0.91842,0.84033,1.80875,0.000260418,0.000260418,0.000260418
118,3231.05,0.64407,0.63805,1.2515,0.80062,0.74663,0.83178,0.63493,0.94126,0.89509,1.83736,0.000253086,0.000253086,0.000253086
119,3254.57,0.65056,0.64784,1.26216,0.79838,0.78906,0.85959,0.65104,0.92452,0.82682,1.83354,0.000245753,0.000245753,0.000245753
120,3278.16,0.66004,0.62427,1.27013,0.90106,0.71657,0.8578,0.64937,0.9387,0.82752,1.84881,0.000238421,0.000238421,0.000238421
121,3301.88,0.65547,0.70971,1.27366,0.89135,0.71894,0.86225,0.66705,0.90488,0.83034,1.80104,0.000231088,0.000231088,0.000231088
122,3325.81,0.67371,0.68347,1.26728,0.79317,0.77487,0.84901,0.65091,0.91125,0.8522,1.8186,0.000223755,0.000223755,0.000223755
123,3350.04,0.66096,0.65506,1.26641,0.79417,0.78658,0.82749,0.62572,0.93653,0.86724,1.85551,0.000216423,0.000216423,0.000216423
124,3373.7,0.66198,0.67002,1.27168,0.80905,0.74013,0.84301,0.63927,0.9294,0.86865,1.8216,0.00020909,0.00020909,0.00020909
125,3397.55,0.65133,0.62454,1.25403,0.88971,0.71565,0.83962,0.64151,0.913,0.85838,1.80062,0.000201758,0.000201758,0.000201758
126,3421.23,0.64305,0.60362,1.24349,0.90277,0.71805,0.83482,0.63985,0.91129,0.85723,1.77772,0.000194425,0.000194425,0.000194425
127,3445.08,0.67586,0.66875,1.27706,0.80974,0.72551,0.83106,0.64233,0.90002,0.93858,1.77615,0.000187092,0.000187092,0.000187092
128,3468.59,0.61187,0.62472,1.22296,0.83321,0.74946,0.85112,0.66115,0.89855,0.81189,1.7674,0.00017976,0.00017976,0.00017976
129,3492.2,0.6592,0.67762,1.25935,0.80247,0.78068,0.85254,0.65171,0.92396,0.8169,1.8108,0.000172427,0.000172427,0.000172427
130,3515.61,0.64086,0.61849,1.2503,0.85644,0.75604,0.84828,0.64578,0.91126,0.81439,1.79905,0.000165095,0.000165095,0.000165095
131,3538.71,0.60328,0.60233,1.22257,0.8265,0.7529,0.85159,0.65244,0.91787,0.84603,1.78973,0.000157762,0.000157762,0.000157762
132,3562.39,0.64924,0.60631,1.24688,0.85469,0.74019,0.84853,0.64977,0.90092,0.85638,1.77667,0.000150429,0.000150429,0.000150429
133,3586.28,0.61112,0.58522,1.23101,0.86126,0.74362,0.85221,0.64944,0.90519,0.85364,1.79898,0.000143097,0.000143097,0.000143097
134,3609.79,0.61276,0.5852,1.22745,0.79551,0.78291,0.8488,0.64544,0.93418,0.84529,1.83368,0.000135764,0.000135764,0.000135764
135,3633.42,0.60894,0.58353,1.21957,0.78825,0.78733,0.85639,0.65799,0.92285,0.83627,1.81425,0.000128432,0.000128432,0.000128432
136,3656.87,0.61621,0.59511,1.22266,0.85557,0.77991,0.86068,0.66093,0.90777,0.80718,1.80673,0.000121099,0.000121099,0.000121099
137,3680.51,0.63667,0.58729,1.23514,0.83785,0.75361,0.86049,0.65864,0.90366,0.84273,1.80935,0.000113766,0.000113766,0.000113766
138,3703.75,0.62003,0.58387,1.23278,0.78994,0.79041,0.86157,0.65158,0.92405,0.85413,1.8386,0.000106434,0.000106434,0.000106434
139,3727.1,0.60892,0.56895,1.21759,0.86351,0.78491,0.86328,0.64838,0.92994,0.79756,1.82706,9.91012e-05,9.91012e-05,9.91012e-05
140,3751.82,0.61642,0.621,1.23603,0.81219,0.79954,0.86211,0.64591,0.93531,0.8229,1.84818,9.17686e-05,9.17686e-05,9.17686e-05
141,3774.54,0.46991,0.55786,1.26074,0.86787,0.7593,0.84233,0.63524,0.93628,0.86193,1.86493,8.4436e-05,8.4436e-05,8.4436e-05
142,3796.97,0.46773,0.52964,1.27449,0.81694,0.76972,0.83797,0.6359,0.91593,0.85205,1.8307,7.71034e-05,7.71034e-05,7.71034e-05
143,3819.71,0.43701,0.46716,1.25494,0.83817,0.78423,0.84435,0.63248,0.92664,0.85168,1.85426,6.97708e-05,6.97708e-05,6.97708e-05
144,3842.12,0.44041,0.46163,1.2338,0.86915,0.76518,0.84924,0.63662,0.9354,0.8478,1.86795,6.24382e-05,6.24382e-05,6.24382e-05
145,3865.29,0.43022,0.39427,1.2079,0.82552,0.78364,0.85091,0.6396,0.93676,0.83686,1.87523,5.51056e-05,5.51056e-05,5.51056e-05
146,3887.75,0.427,0.40666,1.22485,0.8552,0.79486,0.85381,0.6416,0.94369,0.82102,1.88661,4.7773e-05,4.7773e-05,4.7773e-05
147,3910.64,0.42135,0.41401,1.24014,0.83879,0.79305,0.84956,0.64693,0.93499,0.83962,1.868,4.04404e-05,4.04404e-05,4.04404e-05
148,3932.96,0.42462,0.42868,1.24306,0.82915,0.80097,0.84765,0.64678,0.93099,0.83458,1.86085,3.31078e-05,3.31078e-05,3.31078e-05
149,3955.37,0.4214,0.41388,1.23269,0.85419,0.76793,0.84683,0.63994,0.93388,0.8281,1.85929,2.57752e-05,2.57752e-05,2.57752e-05
150,3977.64,0.42129,0.40695,1.22539,0.86436,0.76485,0.85336,0.64534,0.93251,0.82112,1.86125,1.84426e-05,1.84426e-05,1.84426e-05
