epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,2980.34,0.81989,0.69306,0.02025,0.95574,0.92815,0.97255,0.79097,0.76476,0.39063,0.03152,0.000641714,0.000641714,0.000641714
66,3026,0.83185,0.68028,0.02019,0.94522,0.91138,0.96765,0.81184,0.64764,0.41265,0.02625,0.000634381,0.000634381,0.000634381
67,3071.77,0.81676,0.64291,0.01991,0.9516,0.93431,0.97374,0.80067,0.71895,0.38147,0.0292,0.000627048,0.000627048,0.000627048
68,3117.83,0.8052,0.66655,0.0196,0.941,0.92457,0.97383,0.81084,0.68234,0.41423,0.02782,0.000619716,0.000619716,0.000619716
69,3162.62,0.81368,0.61846,0.02031,0.95624,0.91241,0.96688,0.80497,0.68017,0.40183,0.02782,0.000612383,0.000612383,0.000612383
70,3208.07,0.77967,0.61011,0.01924,0.96244,0.93068,0.98004,0.81729,0.6666,0.33463,0.02713,0.000605051,0.000605051,0.000605051
71,3253.63,0.78854,0.62015,0.01964,0.95007,0.94209,0.97835,0.81058,0.70096,0.3549,0.02881,0.000597718,0.000597718,0.000597718
72,3299.47,0.78108,0.60304,0.01935,0.95785,0.94021,0.9765,0.80753,0.71115,0.39474,0.02943,0.000590385,0.000590385,0.000590385
73,3343.78,0.75519,0.58496,0.01866,0.95168,0.93161,0.97641,0.82532,0.62825,0.33012,0.02541,0.000583053,0.000583053,0.000583053
74,3389.37,0.78411,0.62244,0.01907,0.94077,0.92954,0.97128,0.82044,0.6595,0.4075,0.02657,0.00057572,0.00057572,0.00057572
75,3434.83,0.77781,0.6245,0.01923,0.97738,0.91198,0.97589,0.82395,0.64524,0.35154,0.0263,0.000568388,0.000568388,0.000568388
76,3480.75,0.79501,0.59072,0.01957,0.96418,0.9481,0.98152,0.82649,0.65316,0.30963,0.02637,0.000561055,0.000561055,0.000561055
77,3526.37,0.7906,0.5767,0.01949,0.9637,0.9335,0.97996,0.82073,0.65962,0.34982,0.02666,0.000553722,0.000553722,0.000553722
78,3571.82,0.75952,0.56734,0.01877,0.97197,0.93113,0.98144,0.8377,0.60691,0.31576,0.02436,0.00054639,0.00054639,0.00054639
79,3617.45,0.76113,0.59264,0.0186,0.94523,0.94897,0.97999,0.82467,0.64862,0.33796,0.02617,0.000539057,0.000539057,0.000539057
80,3663.25,0.76266,0.57661,0.01872,0.97534,0.92682,0.9779,0.81974,0.67557,0.34458,0.0276,0.000531725,0.000531725,0.000531725
81,3709.13,0.75496,0.5599,0.01807,0.96309,0.92771,0.98059,0.82658,0.65439,0.31351,0.02663,0.000524392,0.000524392,0.000524392
82,3754.78,0.76023,0.55811,0.01835,0.95874,0.93965,0.97717,0.8266,0.65092,0.31461,0.02635,0.000517059,0.000517059,0.000517059
83,3800.41,0.76059,0.55225,0.01869,0.9553,0.9436,0.97935,0.82764,0.63671,0.34718,0.02577,0.000509727,0.000509727,0.000509727
84,3846.18,0.77441,0.54952,0.01878,0.95598,0.94621,0.9803,0.83535,0.61795,0.32161,0.02489,0.000502394,0.000502394,0.000502394
