epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,6018.89,1.06717,2.20286,1.57488,0.36041,0.51504,0.42696,0.33453,0.90558,1.78289,1.45345,0.0006238,0.0006238,0.0006238
59,6123.82,1.07995,2.27773,1.57343,0.4192,0.47365,0.43163,0.34251,0.9198,1.81624,1.44724,0.0006172,0.0006172,0.0006172
60,6227.53,1.08679,2.25284,1.57596,0.47529,0.50024,0.43696,0.33371,0.96437,2.00292,1.50831,0.0006106,0.0006106,0.0006106
61,6331.64,1.05357,2.13661,1.56348,0.40383,0.55315,0.45905,0.35305,0.9143,1.77792,1.43879,0.000604,0.000604,0.000604
62,6435.03,1.04797,2.18713,1.5552,0.36686,0.51351,0.42529,0.33,0.92777,2.27181,1.46827,0.0005974,0.0005974,0.0005974
63,6538.52,1.07427,2.20812,1.57598,0.42301,0.4829,0.45571,0.34863,0.93687,1.8361,1.46853,0.0005908,0.0005908,0.0005908
64,6641.39,1.03571,2.13714,1.5251,0.41918,0.47019,0.45705,0.33507,0.93152,2.16866,1.43099,0.0005842,0.0005842,0.0005842
65,6744.84,1.02612,2.15615,1.52251,0.4416,0.52924,0.46581,0.35051,0.91424,1.76808,1.43699,0.0005776,0.0005776,0.0005776
66,6848.47,1.04706,2.13014,1.53898,0.47468,0.5312,0.49345,0.39119,0.84386,1.68024,1.40357,0.000571,0.000571,0.000571
67,6952.35,1.03805,2.16228,1.55736,0.42711,0.53455,0.46519,0.35691,0.93944,1.86725,1.45062,0.0005644,0.0005644,0.0005644
68,7054.97,1.01029,2.14731,1.52256,0.53835,0.48982,0.50907,0.40694,0.85523,1.70057,1.39565,0.0005578,0.0005578,0.0005578
69,7159.16,1.04096,2.16006,1.54274,0.47091,0.5612,0.51889,0.40277,0.89422,1.79364,1.44512,0.0005512,0.0005512,0.0005512
70,7262.42,1.05253,2.13211,1.53995,0.46391,0.579,0.53854,0.43749,0.80634,1.64078,1.37423,0.0005446,0.0005446,0.0005446
71,7366.44,1.00232,2.07298,1.50928,0.45763,0.58033,0.51867,0.40797,0.87003,1.68852,1.41723,0.000538,0.000538,0.000538
72,7469.62,1.0019,2.09617,1.51875,0.44641,0.54686,0.45415,0.34101,0.87445,2.00224,1.44102,0.0005314,0.0005314,0.0005314
73,7573.46,1.03019,2.09241,1.5483,0.57425,0.46847,0.50749,0.39309,0.89969,1.95933,1.43623,0.0005248,0.0005248,0.0005248
74,7676.49,1.02523,2.07681,1.52956,0.46703,0.56602,0.51928,0.41362,0.84181,1.59953,1.39458,0.0005182,0.0005182,0.0005182
75,7779.42,1.00856,2.10437,1.52485,0.48849,0.56659,0.52736,0.414,0.86449,1.76861,1.40908,0.0005116,0.0005116,0.0005116
76,7883.27,1.0329,2.10822,1.5438,0.4823,0.58159,0.54292,0.43069,0.86249,1.52295,1.40513,0.000505,0.000505,0.000505
77,7987.08,1.01833,2.07751,1.51861,0.45693,0.57123,0.49939,0.39756,0.76633,1.76593,1.3354,0.0004984,0.0004984,0.0004984
78,8093.16,0.98326,2.01865,1.50244,0.44167,0.58376,0.50356,0.40711,0.75664,2.26592,1.31571,0.0004918,0.0004918,0.0004918
79,8197.48,1.02223,2.01953,1.53147,0.40178,0.56157,0.47753,0.37592,0.85658,2.11499,1.38035,0.0004852,0.0004852,0.0004852
80,8301.44,0.97817,2.04575,1.49727,0.48803,0.60206,0.54273,0.4286,0.82195,1.68225,1.33497,0.0004786,0.0004786,0.0004786
81,8405.73,0.97101,2.02498,1.49433,0.60382,0.51982,0.54167,0.43455,0.77953,1.77661,1.31365,0.000472,0.000472,0.000472
82,8508.79,0.95377,1.95461,1.48004,0.54267,0.53228,0.53927,0.44538,0.73379,1.68314,1.27613,0.0004654,0.0004654,0.0004654
83,8613.52,0.9671,2.06226,1.50306,0.38645,0.56518,0.46559,0.37375,0.80691,1.97232,1.31499,0.0004588,0.0004588,0.0004588
84,8717.14,0.96843,2.01634,1.49963,0.48648,0.54892,0.51656,0.42004,0.75421,1.84274,1.3172,0.0004522,0.0004522,0.0004522
85,8820.45,0.99475,1.97587,1.5157,0.51529,0.59007,0.55938,0.44814,0.80556,1.74838,1.32759,0.0004456,0.0004456,0.0004456
86,8923.71,0.95786,1.97901,1.48269,0.52491,0.53041,0.52605,0.41592,0.78928,1.81948,1.34207,0.000439,0.000439,0.000439
87,9026.86,0.95666,1.92501,1.48207,0.5061,0.59281,0.5669,0.46278,0.78141,1.54469,1.30818,0.0004324,0.0004324,0.0004324
88,9129.79,0.98384,1.99476,1.48521,0.57622,0.59115,0.58004,0.45219,0.81667,1.54114,1.36141,0.0004258,0.0004258,0.0004258
89,9233.37,0.94662,1.93703,1.47414,0.52782,0.57971,0.55753,0.4517,0.77285,1.56103,1.3351,0.0004192,0.0004192,0.0004192
90,9337.18,0.97785,1.98317,1.49666,0.50592,0.5705,0.54678,0.43941,0.76625,1.79932,1.3189,0.0004126,0.0004126,0.0004126
91,9440.54,0.95338,1.94021,1.47605,0.53213,0.54397,0.5136,0.40055,0.79609,1.6237,1.33747,0.000406,0.000406,0.000406
92,9544.52,0.96737,1.99119,1.49126,0.48804,0.55088,0.51655,0.40561,0.8082,1.96337,1.32973,0.0003994,0.0003994,0.0003994
93,9648.49,0.96395,1.91885,1.49267,0.59709,0.58602,0.57888,0.45833,0.77739,1.58609,1.32278,0.0003928,0.0003928,0.0003928
94,9751.54,0.92947,1.84678,1.46565,0.57561,0.58636,0.59299,0.47521,0.79456,1.71184,1.30366,0.0003862,0.0003862,0.0003862
95,9854.64,0.91975,1.85631,1.44093,0.53578,0.61126,0.5826,0.46216,0.76857,1.5347,1.30728,0.0003796,0.0003796,0.0003796
96,9957.69,0.93515,1.86802,1.45091,0.53597,0.60588,0.55343,0.43238,0.80597,1.74095,1.34381,0.000373,0.000373,0.000373
97,10061.3,0.92904,1.91078,1.46111,0.54132,0.58795,0.58665,0.46522,0.78504,1.58083,1.31986,0.0003664,0.0003664,0.0003664
98,10165.3,0.94427,1.91846,1.46843,0.50991,0.59082,0.53171,0.4242,0.78358,2.1529,1.32824,0.0003598,0.0003598,0.0003598
99,10268.8,0.9323,1.84788,1.46503,0.56878,0.60348,0.58971,0.46428,0.76688,1.50781,1.31097,0.0003532,0.0003532,0.0003532
100,10372.6,0.93346,1.83623,1.45845,0.52214,0.52956,0.53222,0.41822,0.77976,1.75936,1.3167,0.0003466,0.0003466,0.0003466
101,10476.5,0.95371,1.93668,1.46379,0.57038,0.59721,0.58864,0.47412,0.77537,1.61284,1.30344,0.00034,0.00034,0.00034
102,10580.5,0.9509,1.85293,1.46257,0.49329,0.57414,0.52489,0.41505,0.75038,1.82843,1.29367,0.0003334,0.0003334,0.0003334
103,10684.4,0.90251,1.87422,1.43811,0.53582,0.55483,0.55996,0.4551,0.71906,1.90426,1.26673,0.0003268,0.0003268,0.0003268
104,10788.2,0.91381,1.89094,1.44354,0.54414,0.58876,0.5886,0.47484,0.72547,1.65967,1.27653,0.0003202,0.0003202,0.0003202
105,10893.6,0.91894,1.83028,1.43939,0.55743,0.59943,0.57872,0.46821,0.70586,1.44141,1.25153,0.0003136,0.0003136,0.0003136
106,10997.9,0.91012,1.78181,1.44103,0.56883,0.595,0.59319,0.47483,0.71046,1.42985,1.26223,0.000307,0.000307,0.000307
107,11102.8,0.93556,1.858,1.47179,0.57332,0.58638,0.58805,0.47819,0.70386,1.39093,1.24923,0.0003004,0.0003004,0.0003004
108,11207.8,0.91749,1.79832,1.43477,0.55268,0.58852,0.60561,0.4931,0.71432,1.53962,1.25719,0.0002938,0.0002938,0.0002938
109,11311.6,0.86197,1.80808,1.4017,0.56753,0.56156,0.57103,0.44005,0.76617,1.67425,1.32635,0.0002872,0.0002872,0.0002872
110,11415.4,0.9085,1.85476,1.45001,0.58866,0.5545,0.59081,0.45598,0.76166,1.48132,1.31163,0.0002806,0.0002806,0.0002806
111,11519.9,0.89375,1.79453,1.43034,0.62073,0.59998,0.60304,0.48964,0.70663,1.44361,1.26752,0.000274,0.000274,0.000274
112,11623.9,0.91535,1.82449,1.43574,0.58432,0.61686,0.62004,0.5077,0.68851,1.3976,1.22922,0.0002674,0.0002674,0.0002674
113,11727.4,0.9213,1.78917,1.44425,0.57279,0.59491,0.61874,0.4931,0.7546,1.62377,1.31537,0.0002608,0.0002608,0.0002608
114,11830.4,0.89338,1.76026,1.42539,0.58532,0.59019,0.60217,0.47074,0.75939,1.52343,1.30376,0.0002542,0.0002542,0.0002542
115,11934.6,0.8553,1.76186,1.39494,0.54665,0.67778,0.61813,0.49893,0.70451,1.46478,1.24002,0.0002476,0.0002476,0.0002476
116,12038.7,0.90981,1.80018,1.43214,0.51931,0.61797,0.56624,0.44743,0.70801,1.66336,1.25209,0.000241,0.000241,0.000241
117,12144,0.87231,1.79413,1.4204,0.55167,0.61472,0.61474,0.503,0.70626,1.5031,1.26897,0.0002344,0.0002344,0.0002344
118,12251.4,0.88937,1.77332,1.43492,0.55278,0.59109,0.59398,0.48133,0.71692,1.42403,1.27921,0.0002278,0.0002278,0.0002278
119,12359.2,0.87449,1.77274,1.40408,0.60116,0.60913,0.63571,0.51396,0.70651,1.38797,1.26382,0.0002212,0.0002212,0.0002212
120,12463.5,0.8759,1.71637,1.40662,0.61838,0.62757,0.64584,0.52148,0.70375,1.42092,1.24835,0.0002146,0.0002146,0.0002146
121,12568.1,0.89039,1.77317,1.42175,0.58186,0.65222,0.64348,0.52632,0.69491,1.42894,1.24611,0.000208,0.000208,0.000208
122,12673.8,0.87471,1.73238,1.41033,0.60058,0.61144,0.62156,0.50448,0.72576,1.50219,1.25456,0.0002014,0.0002014,0.0002014
123,12780.4,0.88651,1.83823,1.42815,0.65229,0.63218,0.64327,0.52803,0.70467,1.48116,1.2378,0.0001948,0.0001948,0.0001948
