epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,1562.36,0.33851,0.39824,1.00293,0.81503,0.82451,0.84014,0.72715,0.56668,0.69571,1.15008,0.0001552,0.0001552,0.0001552
130,1573.67,0.30944,0.38456,0.97971,0.86325,0.80891,0.84399,0.74688,0.5517,0.69257,1.14216,0.0001486,0.0001486,0.0001486
131,1584.86,0.32842,0.39234,1.00268,0.8736,0.79645,0.84018,0.74054,0.59262,0.71173,1.19155,0.000142,0.000142,0.000142
132,1596.11,0.33747,0.41611,1.00957,0.84169,0.83215,0.84068,0.72646,0.59339,0.71804,1.21259,0.0001354,0.0001354,0.0001354
133,1607.31,0.32403,0.3819,1.0089,0.81127,0.83122,0.83222,0.73462,0.57927,0.72672,1.2028,0.0001288,0.0001288,0.0001288
134,1618.57,0.33896,0.39955,1.00524,0.84988,0.81567,0.83506,0.73831,0.58302,0.69434,1.19796,0.0001222,0.0001222,0.0001222
135,1629.83,0.3162,0.39322,0.99639,0.81244,0.83996,0.83615,0.73864,0.56627,0.70717,1.16567,0.0001156,0.0001156,0.0001156
136,1641.33,0.34282,0.3994,1.00095,0.84236,0.81171,0.83558,0.73016,0.56205,0.71606,1.15269,0.000109,0.000109,0.000109
137,1652.67,0.33744,0.3961,1.01762,0.82878,0.80864,0.83486,0.73204,0.57074,0.70476,1.16845,0.0001024,0.0001024,0.0001024
138,1664.01,0.30492,0.37961,0.98686,0.8507,0.78121,0.83416,0.73314,0.55529,0.66309,1.16344,9.58e-05,9.58e-05,9.58e-05
139,1675.24,0.31421,0.37869,0.9901,0.83516,0.79974,0.8409,0.7471,0.55333,0.63742,1.16431,8.92e-05,8.92e-05,8.92e-05
140,1686.52,0.31959,0.39108,0.99745,0.81226,0.82203,0.83812,0.74608,0.54973,0.64255,1.14603,8.26e-05,8.26e-05,8.26e-05
141,1697.06,0.24046,0.37344,0.95817,0.89401,0.76303,0.84914,0.7425,0.57208,0.68073,1.17943,7.6e-05,7.6e-05,7.6e-05
142,1707.43,0.21655,0.30261,0.95315,0.87901,0.7674,0.84456,0.73672,0.56734,0.69964,1.18726,6.94e-05,6.94e-05,6.94e-05
143,1717.85,0.19787,0.27093,0.94401,0.88334,0.74068,0.82997,0.73672,0.54666,0.68275,1.17413,6.28e-05,6.28e-05,6.28e-05
144,1728.26,0.18671,0.26066,0.94196,0.88179,0.77204,0.83665,0.73747,0.53268,0.67101,1.1528,5.62e-05,5.62e-05,5.62e-05
145,1738.63,0.19274,0.26275,0.92602,0.89209,0.77092,0.83927,0.73833,0.53082,0.66843,1.14774,4.96e-05,4.96e-05,4.96e-05
146,1749.19,0.18666,0.24199,0.91124,0.87067,0.77087,0.84428,0.74732,0.52641,0.66234,1.14294,4.3e-05,4.3e-05,4.3e-05
147,1759.6,0.18007,0.23558,0.91465,0.86474,0.76521,0.84514,0.74637,0.52378,0.65713,1.13939,3.64e-05,3.64e-05,3.64e-05
148,1770.06,0.17651,0.23788,0.91219,0.86555,0.78507,0.84629,0.74631,0.52769,0.65347,1.14727,2.98e-05,2.98e-05,2.98e-05
149,1780.64,0.17436,0.22865,0.90648,0.86182,0.79002,0.84278,0.74613,0.52257,0.65446,1.13126,2.32e-05,2.32e-05,2.32e-05
150,1791.14,0.17752,0.22599,0.92163,0.85904,0.79427,0.84111,0.74821,0.52426,0.65766,1.13509,1.66e-05,1.66e-05,1.66e-05
